"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003281","ventricular septum development","25/4095","74/18986",0.337837837837838,1.56634656634657,2.55976280410013,0.0102330194049382,0.0742788401561246,0.0602104785499736,"TGFBR3/WNT11/SALL4/HOXA13/GATA3/NSD2/PTK7/SOX4/BMP4/PAX8/HEY2/STRA6/CCN1/XIRP2/CITED2/HEY1/ROBO1/ZFPM2/SOX11/DAND5/FZD2/NKX2-5/PDE2A/MIR17HG/GJA5",25
"GO:0006635","fatty acid beta-oxidation","25/4095","74/18986",0.337837837837838,1.56634656634657,2.55976280410013,0.0102330194049382,0.0742788401561246,0.0602104785499736,"ACAA1/ACAT1/ACACB/MLYCD/GCDH/EHHADH/ACADL/SCP2/ACADM/CNR1/ACADS/ECHS1/IVD/SLC27A2/CPT2/FABP1/BDH2/ACAA2/ACOX2/MFSD2A/ETFDH/LEP/ADIPOQ/CPT1B/ACAD11",25
"GO:0030858","positive regulation of epithelial cell differentiation","25/4095","74/18986",0.337837837837838,1.56634656634657,2.55976280410013,0.0102330194049382,0.0742788401561246,0.0602104785499736,"PAX6/TP73/PKP1/BMP7/SERPINE1/SFRP4/FOXN1/CYP27B1/BMP4/SOX9/PAX8/NKX2-2/FOXJ1/LEF1/CDKN2B/MESP1/ATOH8/SFN/ETV4/ZBED2/ALOX15B/TRIM16/GDF2/CD24/LHX1",25
"GO:0002237","response to molecule of bacterial origin","100/4095","375/18986",0.266666666666667,1.23636955636956,2.42433505554318,0.0103353029000169,0.074933953971252,0.0607415142558437,"MPO/ABCC8/TBXA2R/NOS2/SELE/FMO1/CPS1/MAP2K3/FCGR2B/PTGS2/CXCL2/TREM2/BDKRB1/PABPN1/PCK2/MMP9/E2F1/PYCARD/LILRB1/SERPINE1/CSF3/CCL2/CYP27B1/PLSCR4/KMO/TNFSF4/CNR1/CD274/TRIM6/GJB6/PTGFR/NR4A1/PCK1/PTGER2/IL1B/IL37/ZFP36/ASS1/GCH1/EPHB2/CD180/HMGCS2/CMPK2/EDNRB/IL6/IL10/TLR4/IRF8/DUSP10/S100A8/REN/ANKRD1/ADM/SCGB1A1/MMP3/NOCT/LY96/ACE/SPON2/PTGIR/ADAMTS13/SCIMP/ALPL/GBP2/INAVA/CXCL5/PPBP/PF4/CAMP/HMGB2/HPGD/GJB2/AXL/IL12A/FOS/CD14/MYD88/TRIB1/SELP/PCSK1/THBD/SSC5D/TH/NQO1/IRAK1/FCAR/NUGGC/S100A14/SRC/C5AR1/PDCD1LG2/DIO2/IRGM/TLR9/DEFA3/LILRA2/UGT1A1/TIFAB/MRC1/CD24",100
"GO:0021772","olfactory bulb development","14/4095","35/18986",0.4,1.85455433455433,2.65355418178661,0.0104047228910183,0.0751747264098168,0.0609366845589496,"ARX/PAX6/SEMA3A/DLX5/LHX2/NR2E1/ID2/DLX2/KIF14/FEZF1/ATF5/ROBO1/CSF1R/LRRK2",14
"GO:0034367","protein-containing complex remodeling","14/4095","35/18986",0.4,1.85455433455433,2.65355418178661,0.0104047228910183,0.0751747264098168,0.0609366845589496,"MPO/CETP/PLA2G3/LIPG/APOA5/APOA4/APOC3/APOA1/MTTP/DIAPH3/AGTR1/LIPC/LPL/LCAT",14
"GO:2000649","regulation of sodium ion transmembrane transporter activity","14/4095","35/18986",0.4,1.85455433455433,2.65355418178661,0.0104047228910183,0.0751747264098168,0.0609366845589496,"ATP1A2/PTPN3/TESC/FGF12/FGF13/GRP/FXYD2/OSR1/ANK3/WNK2/SCN4B/STK39/DMD/FXYD1",14
"GO:0000212","meiotic spindle organization","10/4095","22/18986",0.454545454545455,2.10744810744811,2.72546164318947,0.010607236782493,0.0762046403296302,0.0617715334856009,"ASPM/NDC80/AURKA/TUBG1/ESPL1/SKA1/CCNB2/DCAF13/SKA3/TUBB8",10
"GO:0072111","cell proliferation involved in kidney development","10/4095","22/18986",0.454545454545455,2.10744810744811,2.72546164318947,0.010607236782493,0.0762046403296302,0.0617715334856009,"BMP7/GATA3/PDGFRB/EGR1/BMP4/LIN28A/MYC/OSR1/GPC3/WT1",10
"GO:0006586","indolalkylamine metabolic process","7/4095","13/18986",0.538461538461538,2.4965154503616,2.83044812469623,0.010743043386226,0.0762046403296302,0.0617715334856009,"IL4I1/GCDH/KMO/AANAT/TDO2/HAAO/IDO2",7
"GO:0006787","porphyrin-containing compound catabolic process","7/4095","13/18986",0.538461538461538,2.4965154503616,2.83044812469623,0.010743043386226,0.0762046403296302,0.0617715334856009,"HMOX1/BLVRA/AMBP/SLCO1B3/SLCO1B1/SLCO2B1/UGT1A1",7
"GO:0007144","female meiosis I","7/4095","13/18986",0.538461538461538,2.4965154503616,2.83044812469623,0.010743043386226,0.0762046403296302,0.0617715334856009,"TRIP13/NDC80/AURKA/CDC25B/BRME1/CCNB2/HSF2BP",7
"GO:0009078","pyruvate family amino acid metabolic process","7/4095","13/18986",0.538461538461538,2.4965154503616,2.83044812469623,0.010743043386226,0.0762046403296302,0.0617715334856009,"BCAT1/BCAT2/AGXT2/HMGCL/IVD/HMGCLL1/AGXT",7
"GO:0009437","carnitine metabolic process","7/4095","13/18986",0.538461538461538,2.4965154503616,2.83044812469623,0.010743043386226,0.0762046403296302,0.0617715334856009,"ACADL/ACADM/BBOX1/CPT2/SHMT1/SLC22A4/CPT1B",7
"GO:0021781","glial cell fate commitment","7/4095","13/18986",0.538461538461538,2.4965154503616,2.83044812469623,0.010743043386226,0.0762046403296302,0.0617715334856009,"PAX6/SOX9/NKX2-2/GCM1/ASCL1/SOX2/HES5",7
"GO:0021978","telencephalon regionalization","7/4095","13/18986",0.538461538461538,2.4965154503616,2.83044812469623,0.010743043386226,0.0762046403296302,0.0617715334856009,"PAX6/LHX2/BMP4/EMX1/SIX3/DMRTA2/ADGRG1",7
"GO:0031650","regulation of heat generation","7/4095","13/18986",0.538461538461538,2.4965154503616,2.83044812469623,0.010743043386226,0.0762046403296302,0.0617715334856009,"PTGS2/CNR1/TNFSF11/IL1B/EDNRB/PTGES/ABAT",7
"GO:0033015","tetrapyrrole catabolic process","7/4095","13/18986",0.538461538461538,2.4965154503616,2.83044812469623,0.010743043386226,0.0762046403296302,0.0617715334856009,"HMOX1/BLVRA/AMBP/SLCO1B3/SLCO1B1/SLCO2B1/UGT1A1",7
"GO:0042045","epithelial fluid transport","7/4095","13/18986",0.538461538461538,2.4965154503616,2.83044812469623,0.010743043386226,0.0762046403296302,0.0617715334856009,"CFTR/CLDN18/PKP1/SLC5A1/AQP8/EDNRB/SLC26A6",7
"GO:0090232","positive regulation of spindle checkpoint","7/4095","13/18986",0.538461538461538,2.4965154503616,2.83044812469623,0.010743043386226,0.0762046403296302,0.0617715334856009,"NDC80/BIRC5/XRCC3/CDCA8/INCENP/MAD2L1/AURKB",7
"GO:0141176","gene silencing by piRNA-directed DNA methylation","7/4095","13/18986",0.538461538461538,2.4965154503616,2.83044812469623,0.010743043386226,0.0762046403296302,0.0617715334856009,"FKBP6/DNMT3A/DNMT3L/MAEL/DDX4/TDRD5/TDRD12",7
"GO:0141196","retrotransposon silencing by piRNA-directed DNA methylation","7/4095","13/18986",0.538461538461538,2.4965154503616,2.83044812469623,0.010743043386226,0.0762046403296302,0.0617715334856009,"FKBP6/DNMT3A/DNMT3L/MAEL/DDX4/TDRD5/TDRD12",7
"GO:1905939","regulation of gonad development","7/4095","13/18986",0.538461538461538,2.4965154503616,2.83044812469623,0.010743043386226,0.0762046403296302,0.0617715334856009,"SOX9/NR5A1/WNT4/CITED2/ZFPM2/NUPR1/WT1",7
"GO:0032890","regulation of organic acid transport","26/4095","78/18986",0.333333333333333,1.54546194546195,2.53139130265954,0.0108009016034082,0.0765278898589605,0.0620335597747988,"ATP1A2/ACSL4/PLA2G3/OXT/SLC38A1/KMO/TNFSF11/IL1B/SLC38A2/HTR1B/THBS1/CLTRN/PTGES/ACSL1/ADORA1/GRM2/NPY5R/AVPR1A/LEP/ERFE/SLC17A8/ABAT/CYP4F2/CYP4A11/GRM7/AVPR1B",26
"GO:0021983","pituitary gland development","16/4095","42/18986",0.380952380952381,1.76624222338508,2.60690499696829,0.0108808841742567,0.0768323658018939,0.0622803681820443,"PAX6/PITX1/GHRHR/LHX3/GLI1/BMP4/SIX3/SLC6A3/SRD5A1/WNT4/PITX2/NR0B1/OTP/PCSK1/SOX2/POU3F2",16
"GO:0036297","interstrand cross-link repair","16/4095","42/18986",0.380952380952381,1.76624222338508,2.60690499696829,0.0108808841742567,0.0768323658018939,0.0622803681820443,"RAD51/NEIL3/RAD51AP1/FANCE/HROB/MCM8/XRCC3/POLN/FAAP24/FANCI/FANCD2/FANCC/CENPX/FANCB/FANCA/FANCG",16
"GO:0050433","regulation of catecholamine secretion","16/4095","42/18986",0.380952380952381,1.76624222338508,2.60690499696829,0.0108808841742567,0.0768323658018939,0.0622803681820443,"CHGA/OXT/STX1A/CXCL12/CNR1/HTR1B/CHRNA6/PINK1/CHRNB2/GRM2/PRKCB/SNCG/OXTR/ABAT/ADRA2C/ADRA2B",16
"GO:0060840","artery development","36/4095","116/18986",0.310344827586207,1.43887836301629,2.48632293932997,0.0109277367844006,0.0770758150546401,0.0624777083125535,"ADAMTS6/NGFR/NOTCH3/WNT11/FOXF1/EYA1/COMP/HOXA13/FOLR1/MDK/LOX/PDGFRB/PRRX1/EGR2/SOX4/BMP4/SIX1/DLL4/LDLR/ANGPTL3/HEY2/STRA6/SEC24B/FKBP10/FOXH1/HAND2/HPGD/CITED2/HEY1/NKX3-1/SCN11A/ROBO1/LEP/FOXC2/PDE2A/GJA5",36
"GO:0098754","detoxification","49/4095","167/18986",0.293413173652695,1.36037668253237,2.45294024941116,0.0109894015658252,0.0773976558235407,0.0627385926595851,"MPO/CP/PTGS2/MT3/GSTZ1/BMP7/AQP8/AMBP/APOA4/ABCB6/CAT/MT1G/MT2A/GCH1/GSTM1/PIM1/DUOX1/DUOX2/PXDNL/PTGES/FANCC/FABP1/ALB/GPX8/SLC29A4/MT1E/SLC22A1/SLC47A2/NQO1/MT1X/HBA2/AKR1B10/ADH4/MB/MT1F/TXNRD1/MUC2/MT1H/MT1A/MT1M/HBA1/HBM/HBD/UGT1A10/MT1HL1/UGT1A7/HBB/HP/SRXN1",49
"GO:0007620","copulation","9/4095","19/18986",0.473684210526316,2.19618276460382,2.73555430655585,0.0110603586517263,0.0773976558235407,0.0627385926595851,"OXT/TACR1/CNR1/PI3/SERPINE2/EDNRB/AVPR1A/OXTR/ABAT",9
"GO:0030540","female genitalia development","9/4095","19/18986",0.473684210526316,2.19618276460382,2.73555430655585,0.0110603586517263,0.0773976558235407,0.0627385926595851,"ESR1/TYRO3/STRA6/CYP19A1/RBP4/SRD5A1/AXL/LHX1/SRD5A2",9
"GO:0030903","notochord development","9/4095","19/18986",0.473684210526316,2.19618276460382,2.73555430655585,0.0110603586517263,0.0773976558235407,0.0627385926595851,"TEAD2/WNT11/GLI1/STIL/SOX9/COL2A1/EPHA2/PPP1R35/GDF3",9
"GO:0060749","mammary gland alveolus development","9/4095","19/18986",0.473684210526316,2.19618276460382,2.73555430655585,0.0110603586517263,0.0773976558235407,0.0627385926595851,"ESR1/FOXF1/ID2/TNFSF11/SOCS2/TPH1/EGF/AR/DDR1",9
"GO:0061377","mammary gland lobule development","9/4095","19/18986",0.473684210526316,2.19618276460382,2.73555430655585,0.0110603586517263,0.0773976558235407,0.0627385926595851,"ESR1/FOXF1/ID2/TNFSF11/SOCS2/TPH1/EGF/AR/DDR1",9
"GO:1905962","glutamatergic neuron differentiation","9/4095","19/18986",0.473684210526316,2.19618276460382,2.73555430655585,0.0110603586517263,0.0773976558235407,0.0627385926595851,"PAX6/VSX1/CBLN1/NDP/LBX1/GRID2/WNT7A/RHO/NRXN1",9
"GO:0051899","membrane depolarization","31/4095","97/18986",0.319587628865979,1.48173155595836,2.49434660711901,0.0111734791370077,0.0778243927583567,0.0630845059103335,"CACNA1G/DCN/ATP1A2/FHL1/KCNH2/PTPN3/CHRNA3/HCN2/CHRNB4/CHRND/CHRNA1/HCN4/HCN3/SCN1A/CHRNA6/CDKN2A/CACNA1C/ANK3/CHRNB2/ALB/SCN11A/CHRNA5/SCN4B/SLC8A1/SCN5A/KCNQ3/FZD9/LRRK2/SRC/MLLT11/GJA5",31
"GO:0006206","pyrimidine nucleobase metabolic process","8/4095","16/18986",0.5,2.31819291819292,2.76614933175487,0.0111838200897125,0.0778243927583567,0.0630845059103335,"CPS1/CAD/DHODH/ALDH6A1/DPYS/CDA/TYMS/DPYD",8
"GO:0044849","estrous cycle","8/4095","16/18986",0.5,2.31819291819292,2.76614933175487,0.0111838200897125,0.0778243927583567,0.0630845059103335,"CA12/MDK/EGR1/OPRL1/PCNA/HAS2/OXTR/SLC26A6",8
"GO:0061101","neuroendocrine cell differentiation","8/4095","16/18986",0.5,2.31819291819292,2.76614933175487,0.0111838200897125,0.0778243927583567,0.0630845059103335,"WNT11/LHX3/NKX2-2/ASCL1/WNT4/OTP/INSM1/POU3F2",8
"GO:0170043","non-proteinogenic amino acid biosynthetic process","8/4095","16/18986",0.5,2.31819291819292,2.76614933175487,0.0111838200897125,0.0778243927583567,0.0630845059103335,"CPS1/OTC/SLC1A3/PLOD3/SLC38A1/GAD1/ABAT/DPYD",8
"GO:0015749","monosaccharide transmembrane transport","38/4095","124/18986",0.306451612903226,1.42082791760211,2.46542523756344,0.0113285778725034,0.0785683552226625,0.0636875623918956,"IGF1/CLTCL1/ACACB/SLC5A1/SLC2A1/NR4A3/IL1B/RTN2/SORT1/SLC5A2/SLC2A5/GPC3/SLC5A10/SLC5A11/GIP/HK2/ACE/SLC2A6/FGF19/PEA15/SLC2A2/PPBP/SLC45A2/TERT/FABP5/STXBP4/PRKCB/RAB4B/SLC50A1/ASPSCR1/PLA2G1B/SLC2A14/LEP/ERFE/ITLN1/ADIPOQ/C1QTNF12/DHRS7C",38
"GO:0031640","killing of cells of another organism","38/4095","124/18986",0.306451612903226,1.42082791760211,2.46542523756344,0.0113285778725034,0.0785683552226625,0.0636875623918956,"NOS2/PGLYRP1/C8B/C6/CXCL2/LYZ/APOL1/CHGA/HAMP/CXCL12/DAO/C7/C9/HRG/CCL20/GBP1/ARG1/NPPB/H2BC11/CCL25/NTS/CXCL14/RPL30/C8A/GBP2/PGLYRP4/S100A12/PPBP/PF4/CAMP/MBL2/AZU1/MYD88/CCL13/DEFB132/MICB/GBP7/DEFA3",38
"GO:0141061","disruption of cell in another organism","38/4095","124/18986",0.306451612903226,1.42082791760211,2.46542523756344,0.0113285778725034,0.0785683552226625,0.0636875623918956,"NOS2/PGLYRP1/C8B/C6/CXCL2/LYZ/APOL1/CHGA/HAMP/CXCL12/DAO/C7/C9/HRG/CCL20/GBP1/ARG1/NPPB/H2BC11/CCL25/NTS/CXCL14/RPL30/C8A/GBP2/PGLYRP4/S100A12/PPBP/PF4/CAMP/MBL2/AZU1/MYD88/CCL13/DEFB132/MICB/GBP7/DEFA3",38
"GO:0071774","response to fibroblast growth factor","39/4095","128/18986",0.3046875,1.41264880952381,2.45645089898723,0.0114991372411167,0.0793164721378627,0.0642939864741894,"PAX6/CPS1/NGFR/FGF22/FGF4/SFRP1/GATA3/CCL2/COL1A1/FGF23/NR4A1/FLRT1/ZFP36/DLL4/KCNC1/DSTYK/POSTN/SPRY2/SULF1/THBS1/SCGB1A1/CREB3L1/FGF17/IER2/FGF19/WNT4/HHIP/SHCBP1/APLN/NDNF/EGR3/NRXN1/SHISA2/ZFP36L1/FGF3/MIR339/TRIM71/CRIPTO/LHX1",39
"GO:0072089","stem cell proliferation","39/4095","128/18986",0.3046875,1.41264880952381,2.45645089898723,0.0114991372411167,0.0793164721378627,0.0642939864741894,"SNAI2/KITLG/FERMT2/FGF4/FBLN1/MECOM/WNT11/FERMT1/CCNE1/HOXA3/RNF43/NR2E1/PRRX1/EPCAM/CDKN2C/SOX9/ELL3/NES/PIM1/BRCA2/HMGA2/CD109/ACE/HMGB2/TERT/OSR2/AXIN2/SHOX2/SIX2/OVOL1/CD34/SFN/SOX11/GBA1/ZFP36L1/HMX2/TRIM71/ANG/YJEFN3",39
"GO:0120162","positive regulation of cold-induced thermogenesis","32/4095","101/18986",0.316831683168317,1.46895392835987,2.47800793379174,0.0115104767687541,0.0793164721378627,0.0642939864741894,"YBX2/ADRB1/OXT/PPARGC1A/ACADL/MFAP2/ELOVL3/DBH/G0S2/GADD45G/KDM6B/PEMT/PRDM16/PTH2R/TRPM8/PLAC8/LCN2/ACSL1/CPT2/HCRT/ALPL/FABP5/ADRB2/SLN/FABP4/KSR2/GATM/LEP/OXTR/ADIPOQ/DIO2/EBF2",32
"GO:0001958","endochondral ossification","13/4095","32/18986",0.40625,1.88353174603175,2.62311319259807,0.0115383307252575,0.0793164721378627,0.0642939864741894,"SMPD3/DLX5/COL1A1/TEK/BMP4/MMP13/COL2A1/MMP14/ALPL/PHOSPHO1/TMEM119/SCX/LOC102724560",13
"GO:0006734","NADH metabolic process","13/4095","32/18986",0.40625,1.88353174603175,2.62311319259807,0.0115383307252575,0.0793164721378627,0.0642939864741894,"PFKP/PKM/PCK2/GCK/ENO3/ALDOB/HK2/HK3/FOXK1/GPD1/PGK2/NQO1/NUDT17",13
"GO:0036075","replacement ossification","13/4095","32/18986",0.40625,1.88353174603175,2.62311319259807,0.0115383307252575,0.0793164721378627,0.0642939864741894,"SMPD3/DLX5/COL1A1/TEK/BMP4/MMP13/COL2A1/MMP14/ALPL/PHOSPHO1/TMEM119/SCX/LOC102724560",13
"GO:0061437","renal system vasculature development","13/4095","32/18986",0.40625,1.88353174603175,2.62311319259807,0.0115383307252575,0.0793164721378627,0.0642939864741894,"NOTCH3/ANGPT2/BMP7/PDGFRB/TCF21/TEK/EGR1/BMP4/PDGFRA/OSR1/CD34/FOXC2/WT1",13
"GO:0061440","kidney vasculature development","13/4095","32/18986",0.40625,1.88353174603175,2.62311319259807,0.0115383307252575,0.0793164721378627,0.0642939864741894,"NOTCH3/ANGPT2/BMP7/PDGFRB/TCF21/TEK/EGR1/BMP4/PDGFRA/OSR1/CD34/FOXC2/WT1",13
"GO:0038066","p38MAPK cascade","21/4095","60/18986",0.35,1.62273504273504,2.53349373366716,0.0115593170099544,0.0793731271642733,0.0643399110772834,"HGF/MAP2K3/TREM2/GADD45B/DUSP1/BMP4/IL1B/ZFP36/GADD45G/DUSP10/GDF6/XDH/HAND2/RELL2/ULK4/LEP/SPHK1/MAP3K15/MAPK11/ZFP36L1/STK39",21
"GO:0021537","telencephalon development","77/4095","281/18986",0.274021352313167,1.27046871673206,2.39530966099702,0.0115881568008325,0.0794835248409524,0.0644293995093817,"ARX/PAX6/TACC3/ATP1A2/ASPM/SEMA3A/WDR62/LHX5/DLX5/EZH2/LHX2/CXCL12/KAT2A/MDK/MDGA1/NR2E1/ID2/DLX2/TNR/SLC2A1/KIF14/INHBA/BMP4/AVPR2/FOXP2/FEZF1/KCNC1/FGF13/PLXNA3/KDM6B/BCAN/EPHB2/SLC38A2/EMX1/ATAT1/SIX3/SEMA7A/LEF1/ASCL1/DMRTA2/DLX1/TMEM108/EPHA5/SRD5A1/FEZ1/SLC7A11/WNT3A/LRP8/IGF2BP1/CCDC141/SLITRK5/AVPR1A/MFSD2A/ATF5/P2RY12/ROBO1/FOS/CDK5R2/BBS1/CDK5R1/KCNA3/TH/OXTR/CSF1R/PLCB1/SCN5A/POU3F2/H2AX/LRRK2/FAT4/HES5/ADGRG1/LHX1/SOCS7/NEFL/SRD5A2/ARHGAP11B",77
"GO:0043627","response to estrogen","24/4095","71/18986",0.338028169014085,1.56722901511634,2.51104653659607,0.0116275561268482,0.0796660281166236,0.0645773367892585,"HOXA11/CLDN18/ABCC9/GAL/ESR1/SLC10A1/SFRP1/GHRHR/GATA3/CYP27B1/TEK/SRD5A1/CRHBP/WNT7A/MMP14/CITED2/TNFRSF11B/DTYMK/AR/SERPINB9/GBA1/BGLAP/HOXA10/CD24",24
"GO:0006939","smooth muscle contraction","34/4095","109/18986",0.311926605504587,1.44621209575338,2.44995677349011,0.0120984650154776,0.082710472136547,0.0670451651906297,"TBXA2R/ATP1A2/PTGS2/CHRNA3/OXT/COMP/P2RX3/CALCA/TACR1/CHRNB4/ADRA1A/EDN3/TNNI3/CHRM3/EDNRB/SULF1/CHRNB2/PROK2/ITGA2/SCN11A/BDKRB2/NPNT/ADRB2/NMUR1/SPHK1/HTR1D/OXTR/CHRM2/SLC8A1/ABAT/ADRA2C/P2RX2/TIFAB/ADRA2B",34
"GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","34/4095","109/18986",0.311926605504587,1.44621209575338,2.44995677349011,0.0120984650154776,0.082710472136547,0.0670451651906297,"ZC3H3/TGFBR3/BMP7/FERMT1/AMH/BMP5/INHBA/BMP4/GDF5/KCP/KIAA0319/SULF1/THBS1/ARK2C/CCN1/SCUBE3/GPC3/CDKN2B/GDF6/NODAL/MSX1/BMP10/CITED2/TBX20/BMPER/NPNT/ATOH8/ZEB2/LRG1/SOX11/PSG9/HES5/FOXD1/GDF2",34
"GO:0007616","long-term memory","15/4095","39/18986",0.384615384615385,1.78322532168686,2.56755122953531,0.0122233240246742,0.0833175600847618,0.0675372710959872,"RASGRF1/NFATC4/CALB1/CPEB3/KAT2A/TACR1/CHST10/SGK1/LDLR/SNAP25/CAMK4/ADCY8/NPAS4/LRRC66/EHMT2",15
"GO:0019228","neuronal action potential","15/4095","39/18986",0.384615384615385,1.78322532168686,2.56755122953531,0.0122233240246742,0.0833175600847618,0.0675372710959872,"CACNA1I/FGF12/CHRNB4/MTNR1B/CHRNA1/SCN1A/ANK3/GRIK2/SCN11A/KCNMB3/SCN4B/GBA1/GPR35/GPR88/KCNQ3",15
"GO:1905039","carboxylic acid transmembrane transport","46/4095","156/18986",0.294871794871795,1.36713941329326,2.41456260715934,0.0122274004363315,0.0833175600847618,0.0675372710959872,"SLC7A2/SLC6A7/SLC38A5/ATP1A2/MPC1/SLC6A15/ACACB/SLC1A3/SLC27A5/SLC7A8/SLC16A8/SLC7A6/SLC1A1/SLC38A1/TSPO2/EPM2A/ABCC5/SLC35D1/SLC2A1/SLC36A1/SLC6A8/SLC7A10/SLC38A2/TTYH3/THBS1/SLC38A4/SLC38A6/SLC13A5/SLC16A3/TTYH2/CLTRN/SLC7A11/ACSL1/GRM1/CPT2/SLC1A7/SLC16A9/SLC38A8/SLC16A4/SLC16A11/KCNJ10/SLC17A8/SLC6A9/CPT1B/SLC5A8/SLC6A14",46
"GO:0048483","autonomic nervous system development","17/4095","46/18986",0.369565217391304,1.7134469395339,2.54051012319646,0.0123255518309984,0.0838062166901027,0.0679333764739432,"SEMA3F/SEMA3A/SOX10/GATA3/TLX2/EGR2/SOX4/SIX1/PLXNA3/EDNRB/TFAP2A/ASCL1/HAND2/RET/GBX2/INSM1/SOX11",17
"GO:0031345","negative regulation of cell projection organization","54/4095","188/18986",0.287234042553192,1.33172784662146,2.39704039872308,0.0123260267321988,0.0838062166901027,0.0679333764739432,"SEMA3F/ITGA3/ARHGAP44/SEMA3G/FSTL4/TRPC5/SEMA3A/MAP2/CBFA2T2/MT3/ARHGAP4/NFATC4/STMN2/MAG/DKK1/EFNB3/TRPV4/HRG/TLX2/TNR/SPP1/BCL11A/FGF13/PLXNA3/SPART/EPHB2/LRP4/SEMA4F/SPRY2/KIAA0319/SEMA6D/ZNF365/ACP4/SEMA6C/SPOCK1/THY1/WNT3A/DPYSL5/TRIM46/MINAR1/NLGN1/ZNF296/ADCY6/NRXN1/RGMA/TACSTD2/INPP5J/KIF24/DCC/LRRK2/DNM3/PLXNB3/MIR210/FIGNL2",54
"GO:0030509","BMP signaling pathway","50/4095","172/18986",0.290697674418605,1.34778658034472,2.40274009682641,0.0123535405543468,0.0838510008368139,0.0679696785338471,"ITGA3/FSTL4/DLX3/TGFBR3/HIVEP1/BMP7/SMPD3/SFRP1/COMP/DLX5/HOXA13/SFRP4/DKK1/BMP5/EGR1/BMP4/GDF5/SPART/KCP/AMHR2/SULF1/SORL1/BMPR1B/LEF1/SLC39A5/ARK2C/CCN1/DLX1/SCUBE3/GPC3/GDF6/NBL1/MSX1/BMP10/TBX20/BMPER/FSTL5/HTRA3/SOSTDC1/SOX11/DAND5/GREM2/RGMA/GDF3/HES5/MIR210/POU5F1/FOXD1/SCX/GDF2",50
"GO:0050806","positive regulation of synaptic transmission","51/4095","176/18986",0.289772727272727,1.34349816849817,2.40080387775595,0.0123595405857731,0.0838510008368139,0.0679696785338471,"PTGS2/CACNG4/SLC1A3/SCGN/ITPR3/NFATC4/OXT/CA2/CALB1/GRIN2D/STX1A/CRHR2/SLC1A1/LGI1/CCL2/MPP2/EFNB3/NR2E1/RASGRF2/TACR1/TNR/KMO/SLC8A2/ADRA1A/PRKCG/SLC7A10/SNAP25/EPHB2/SERPINE2/CACNG8/GPR158/ADCY8/MICU3/CLSTN2/PINK1/GIP/SQSTM1/GRIN2C/ADORA1/GRIK2/RAPSN/ROR2/NLGN1/KISS1/CALB2/CHRNA7/GRIN1/NRXN1/OXTR/GRIN2A/BGLAP",51
"GO:0003401","axis elongation","12/4095","29/18986",0.413793103448276,1.91850448402173,2.59576753645268,0.0127378126122002,0.0861358273059534,0.0698217604298672,"WNT11/ESR1/SIX4/SFRP1/PTK7/BMP4/SOX9/SIX1/HOXD13/SPRY2/NKD1/WNT3A",12
"GO:0006910","phagocytosis, recognition","12/4095","29/18986",0.413793103448276,1.91850448402173,2.59576753645268,0.0127378126122002,0.0861358273059534,0.0698217604298672,"FCN1/TREM2/COLEC11/CFP/CRP/FCN3/MEGF10/COLEC12/SPON2/FCN2/MBL2/COLEC10",12
"GO:0034695","response to prostaglandin E","12/4095","29/18986",0.413793103448276,1.91850448402173,2.59576753645268,0.0127378126122002,0.0861358273059534,0.0698217604298672,"PAX6/TGFBR3/OXT/SFRP1/TNFSF4/PTGER2/AANAT/PRKAA2/SCN11A/ADCY6/A2M/P2RY4",12
"GO:0001701","in utero embryonic development","106/4095","403/18986",0.26302729528536,1.21949602644392,2.3355630410544,0.0127804110297037,0.0863301517277602,0.0699792799388733,"IGF1/C6/MSH2/SOX10/GINS1/SALL4/BMP7/CELF4/FOXF1/ASF1B/SMG9/WNT2/PLOD3/GATA3/B9D1/KAT2A/AKAP3/BMP5/MDFI/DBN1/SLC5A7/NEK2/PLG/STIL/ACVR1C/SPECC1/E2F8/PEMT/MYO18B/CCNB1/PDGFRA/HEY2/EMX1/TTLL4/IL10/KLF4/GCM1/TTPA/TET1/LEF1/BRCA2/DIAPH3/FKBP10/PLK4/CCN1/VASH2/SLC39A1/RSPO3/PSPH/NCAPG2/GINS4/ST8SIA6/ADM/CHEK1/PTPRR/WNT3A/KDM8/NODAL/CPT2/CCNB2/NPM2/PTH1R/PLCD3/FLVCR1/MSX1/IHH/SMIM14/HAND2/CITED2/HEY1/ANKS6/CDX2/E2F7/SPINT1/SPIC/IGF2/MAP2K1/AR/ZFPM2/JUNB/HOPX/RRM2/ARNT2/FOSL1/TENT5C/GDF3/SOCS3/JAG2/MAFF/KPNA7/ZFP36L1/AGBL4/FOXD3/ZP3/FBLL1/GJB3/XRCC2/MAFG/MYH6/ND4/PLPP4/POU5F1/IFITM5/MYBPHL/ARHGDIG/POLG2",106
"GO:0035315","hair cell differentiation","20/4095","57/18986",0.350877192982456,1.62680204785468,2.48527425451298,0.0131305011777353,0.0885988746857371,0.0718183083177492,"USH1C/USH2A/MCOLN3/DLX3/WHRN/ESRP1/TECTA/BMP4/SPINK5/HEY2/SEC24B/PITX2/TMC1/SCRIB/TMEM132E/SLITRK6/JAG2/PDZD7/HES5/STRC",20
